order,center,err_center,wavelength
93,4103.434483583753,0.00552750584786366,382.283993
93,4146.629486791211,0.06385279876049015,382.323008
93,4167.145528684437,0.009844465416395864,382.341506
93,4209.298127481888,0.020463900559834255,382.37946
93,4225.932485591621,0.025777793789300143,382.394536
93,4248.931602639957,0.10920518821261023,382.415235
93,4277.175474898858,0.020836010754094345,382.440681
93,4292.212412567617,0.030754413113396516,382.454258
93,4539.759697965359,0.013016566359206236,382.675791
93,4578.796575151779,0.011388906398799704,382.710752
93,4617.889691961049,0.10392526792224226,382.745455
93,4667.194190921048,0.023687921262788045,382.789277
93,4683.253980499076,0.033378837585397204,382.803514
93,4845.435538155526,1.5345465878870945,382.947077
93,4919.805821537911,0.010634160147208086,383.012571
93,5036.070682936576,0.09522142954744729,383.11471
93,5074.058984273705,0.003942997571850457,383.14805
93,5253.831116349155,0.02083477731061574,383.305003
93,5325.114036795112,0.02124200680249713,383.367019
93,5348.9766443584895,0.01785044706730161,383.387612
93,5370.003351053035,0.01643556469011669,383.405857
93,5399.865421323162,0.0070711535164721595,383.431816
93,5453.748849422703,0.0043221068608825875,383.478426
93,5498.488996902673,0.0075134158407876355,383.516885
93,5545.593915304325,0.03273990043806304,383.557645
93,5613.876384859425,0.029535348135499594,383.616456
93,5687.7421495433855,0.06880578677181577,383.679908
93,5716.706953176134,0.021394892905817028,383.704731
93,5805.77537477165,0.08166512776396914,383.780915
93,5819.769426558383,0.0059324261801035625,383.793031
93,5841.233936609963,0.011013785294550878,383.811226
93,6123.994914962635,0.016779122609913044,384.051203
93,6354.118419141076,0.007865397937450844,384.244828
93,6373.225494054701,0.02340476947581124,384.260801
93,6425.939047837554,0.22152900649041074,384.30498
93,6611.898035028444,0.018521323798921335,384.459915
93,6783.916493539493,0.035356187135994914,384.602358
93,6803.155102405006,0.03875373629894422,384.618315
93,6857.136028655508,0.04865939890655342,384.662744
93,6916.1291826887655,0.005150851780331253,384.711456
93,6989.7167896660485,0.04114020536543069,384.771726
93,7111.133553787817,0.024807094644804403,384.871074
93,7476.26293873564,0.3485426939551356,385.167282
93,7669.83968225594,0.5294843953522876,385.322757
92,8817.957590667762,22.950912924718608,390.420788
92,982.829874926576,0.02340543366734375,383.431816
92,1228.1579111662636,0.016353997244384896,383.679908
92,1328.8379440067947,0.05988940826900243,383.780915
92,1359.2047408479598,0.004981365546900191,383.811226
92,1599.497063403952,0.019495446842629455,384.051203
92,1700.6865160468622,0.02335287516449486,384.15188
92,1719.5741637550693,0.013448923710048603,384.170323
92,1738.175019396105,0.0934147542006746,384.188973
92,1750.024265930301,0.0066319424911718975,384.200891
92,1811.015545665661,0.010503863958589703,384.260801
92,1855.726392156644,0.1265532858561201,384.30498
92,2013.3823363567024,0.008322766474664183,384.459915
92,2159.0075952948005,0.019109675706562627,384.602358
92,2221.008876223889,0.008826025902203773,384.662744
92,2332.9135165146968,0.02111328445000834,384.771726
92,2560.901500231617,0.00305541776908063,384.991847
92,2584.843794786325,0.0068431770350884935,385.014938
92,2597.7472136968986,0.06465217705170664,385.027466
92,2673.5739720629326,0.03214123459127974,385.100288
92,2743.3997763616094,0.14863207252360888,385.167282
92,2906.421973733819,0.2520899742047385,385.322757
92,2993.0757398852234,0.012975001783831909,385.405139
92,3101.5837571372103,0.009282706499064722,385.50795
92,3116.65933052945,0.008364080202152353,385.522113
92,3137.177170599844,0.006291544514840918,385.541534
92,3157.16730024399,0.16388241247419658,385.560377
92,3353.157983158134,0.055042592946954884,385.744787
92,3395.926523711575,0.005617976685551208,385.784828
92,3476.598765935166,0.02543194856036051,385.860257
92,3629.302544485819,0.0032645686587882447,386.002449
92,3668.075492789443,0.001937208981921699,386.038343
92,3858.474371309703,0.059300914842113785,386.214628
92,3891.113113948285,0.015098215495130376,386.244687
92,3967.2703060174367,0.026756243313083915,386.314682
92,4115.048834993207,0.17879644790457921,386.450095
92,4135.439726665128,0.009050871669710697,386.468745
92,4193.428084619463,0.005516375601892389,386.521529
92,4219.944810100456,0.004057766101448882,386.545894
92,4407.8533015288085,0.017488879614811464,386.716407
92,4442.064810943013,0.01554540128548031,386.74731
92,4575.29747198852,0.013921274432901799,386.867497
92,4681.081876649422,0.12035110310626171,386.96248
92,4807.879271484404,0.18104422515575522,387.076015
92,4931.35515818562,0.01793591158647333,387.185976
92,5009.456808772898,0.017968162574063657,387.255357
92,5086.339336894896,0.013313953345778819,387.323462
92,5111.477791734962,0.02853625073023024,387.345698
92,5127.932590985071,0.01571037805949409,387.360212
92,5200.84760683595,0.15733523718211234,387.424554
92,5277.563214426155,1.3282948024801216,387.492023
92,5295.820057468216,0.0060795568039400776,387.508092
92,5396.148213046524,0.8033014910003777,387.59601
92,5485.88625049345,0.08879383671606328,387.674452
92,5522.0555506594565,0.005601964734451174,387.705978
92,5585.257275187592,0.008973685398532173,387.76091
92,5635.052868062205,0.002348835726040622,387.804322
92,5904.1872242050185,0.0710001606856481,388.036804
92,5924.721488226285,0.03384199691572876,388.054469
92,5947.893751799038,0.37304127753437555,388.074354
92,5965.831324383425,0.021222928652610766,388.089758
92,6012.065143121299,0.042020178224731725,388.129429
92,6164.665851999833,0.033523464154329566,388.259833
92,6521.8773043864685,0.031118102664710975,388.562492
92,6557.653964785485,0.89515967446435,388.592579
92,6626.716133297638,0.01567263934978017,388.650552
92,6670.155421822345,0.021939400593771453,388.686896
92,6844.318831167523,0.01466140361777957,388.832447
92,6869.78706069164,0.005764562096607583,388.853535
92,7019.129805780553,0.08080341091264795,388.97749
92,7350.837720266819,0.019447067730007657,389.25039
92,7365.154999470943,0.0344451795995348,389.262332
92,7461.848003533097,0.04935421889200049,389.341102
92,7627.203679277523,0.05310349094678713,389.475495
92,7647.717638453866,0.01590240135688211,389.492054
92,8336.690610608548,0.0016036586401389718,390.04231
92,8534.073560365721,0.41949535897795215,390.198333
92,8634.073667183502,0.0744034012195668,390.276719
92,8819.087295294468,0.3649472086419084,390.420788
91,831.8082108897087,0.27326447811769805,387.492023
91,932.8757208118058,0.2613921928099934,387.59601
91,944.1799920632087,0.018739066152164797,387.607653
91,1364.9128745540224,0.01692271364711165,388.036804
91,1382.652075226047,0.04358067517587988,388.054469
91,1402.2051889574418,0.1152320357367279,388.074354
91,1417.5316502588266,0.01892050221140547,388.089758
91,1789.5269619135,0.00313753283852777,388.463669
91,1813.00659356395,0.0009554632617328094,388.486879
91,1919.0793683838594,0.35447240604323216,388.592579
91,1977.3585667712698,0.008860411082611756,388.650552
91,2014.1018848461256,0.02226055752378422,388.686896
91,2161.400459757812,0.006919918885851556,388.832447
91,2287.6477247557245,0.004627594916249048,388.956332
91,2308.879787893994,0.036245049883665253,388.97749
91,2434.7717659306963,0.012856578727687005,389.100792
91,2528.294252647459,0.014909842573251933,389.191957
91,2568.104753905424,0.01656923242473694,389.230722
91,2588.2568065284563,0.0061825460835538484,389.25039
91,2600.53864817675,0.01088153577127366,389.262332
91,2647.8093889848747,0.03136030101284715,389.308147
91,2681.8063592909293,0.014598507787308661,389.341102
91,2723.094975186804,0.010253032865548897,389.381166
91,2820.853874387079,0.030146507389378272,389.475495
91,2837.968135061716,0.006531502335600577,389.492054
91,2950.56462512952,0.004872222753202393,389.600389
91,3004.678234319209,0.505383887819439,389.652266
91,3049.7826200673308,0.000814081780730065,389.696344
91,3251.88508178553,0.005955230159094146,389.888276
91,3358.9401531432154,0.046036532792834615,389.989877
91,3384.0485300744745,0.015369149952676246,390.013626
91,3579.8624578858935,0.13230747519588384,390.198333
91,3609.030390649861,0.014619728645360295,390.225744
91,3663.291494451706,0.08001478751803909,390.276719
91,3750.1769522498535,0.006348414392836506,390.358036
91,3817.2897879294906,0.25702399213763966,390.420788
91,3840.252127855774,0.042242299678802435,390.442159
91,3858.0002044935445,0.01924343968336077,390.45872
91,3888.5358915908,0.003743620920529369,390.48701
91,3935.376292938517,0.014435517728999552,390.530679
91,4041.6716786252255,0.06720100095554708,390.629253
91,4059.9696734106674,0.010540107618455597,390.646273
91,4108.96124554134,0.002167625009282215,390.69164
91,4133.336679553225,0.004330214711516988,390.713953
91,4219.6050599074,0.006714683484434958,390.793473
91,4255.651837688154,0.023852647555195942,390.826679
91,4297.4174971124,0.018176949198371307,390.864983
91,4400.620731800878,0.00563987590889159,390.959525
91,4429.113613639646,0.03235106102589544,390.985638
91,4454.310918636411,0.03651958680953198,391.008638
91,4471.74751880213,0.053335390618814586,391.024603
91,4565.326942648177,0.026068405890414155,391.109871
91,4593.680092958125,0.010259885077038407,391.1356
91,4651.538202892169,0.031068707210629456,391.188114
91,4673.922295753761,0.018333331063809438,391.208477
91,4840.755405608753,0.009918711755528758,391.359257
91,4868.884160039235,0.016749727870415655,391.384642
91,4969.849223099529,0.014242786092720313,391.4753
91,5027.21793814101,0.04691570228456163,391.526744
91,5041.962526395734,0.003640105512950318,391.5399
91,5095.251765503707,0.0195990163369718,391.587567
91,5154.399106081213,0.019238659648699086,391.640381
91,5376.654445875832,0.1164861041720506,391.837876
91,5432.759004957374,0.004221343053281677,391.887644
91,5491.707792469166,0.02161932222036311,391.939475
91,5722.769325481403,0.013327977370916198,392.14224
91,5927.782463853953,0.010855063392983356,392.321144
91,5941.4591017262255,0.019872230117217754,392.332945
91,6124.222160870799,0.2813741049938982,392.491049
91,6194.026764959877,1.0274092139607096,392.551207
91,6289.262828682816,0.1469071365924962,392.633043
91,6333.209216758472,0.07801276982779384,392.67071
91,6347.593418209065,0.17600385174093952,392.683012
91,6385.763023027585,0.01667639871959233,392.715702
91,6463.230987205643,0.013929398554412137,392.781829
91,6518.391099169203,0.044869257407059854,392.828765
91,6833.779782396139,0.06952714266151733,393.095716
91,6882.282054350838,0.010057363290867441,393.136392
91,7031.512086719293,0.002985501157511447,393.262116
91,7567.2283812136275,0.021587362365966714,393.705231
91,7648.794139630464,0.13442689510656297,393.772045
91,7701.992653000199,0.10696880849041432,393.815482
91,7871.825189184165,0.015510466844155595,393.953738
91,8010.132172621736,0.004322394477416947,394.065357
91,8171.000524093473,0.05153060766284031,394.195378
91,8360.951610422666,0.03735438057626104,394.347359
90,4235.27475859016,3.6029054298226653,395.151311
90,4235.709812707289,3.6375077573595167,395.151311
90,786.9324753674275,0.1575268744548386,391.752659
90,868.731446136727,0.022431419239598193,391.837876
90,1162.8430887883142,0.013621409081696954,392.14224
90,1336.7013200727442,0.0026940495698953904,392.321144
90,1503.2163645986363,0.12626392799376027,392.491049
90,1562.3539959943535,0.5774660083048837,392.551207
90,1642.9591671697951,0.08498034887775362,392.633043
90,1680.1288999575572,0.037897088956976875,392.67071
90,1692.3124572792865,0.0859983508772903,392.683012
90,1790.2825273235128,0.0018668913039361337,392.781829
90,1836.7701397832723,0.030551461268284893,392.828765
90,1861.148924626666,0.03176459378118651,392.853362
90,1899.284402537288,0.026216244451185172,392.891797
90,2102.9679065230857,0.03060334753299555,393.095716
90,2143.790231851746,0.004805079455106271,393.136392
90,2184.668798697875,0.004526656428180462,393.177028
90,2227.6518172907563,0.007419343852828626,393.219773
90,2270.2787905336295,0.004622441335550302,393.262116
90,2319.9884727421627,0.013597131933217297,393.311754
90,2374.8402470364467,0.0610625206683915,393.365966
90,2411.7164091435548,0.6383050960619194,393.402449
90,2478.388394890901,0.0009167599218783282,393.468582
90,2648.5675151928367,0.0013839708695433796,393.635269
